date,flat_bill_rs,prana_bill_rs,saving_rs,flat_elec_rs,prana_elec_rs,flat_alt_rs,prana_alt_rs,elec_saving_rs,alt_extra_rs,flat_mwh,prana_mwh,flat_peak_mw,prana_peak_mw,md_saving_rs,rtm_spread_rs_mwh,rtm_mean_rs_mwh,solve_s
2026-06-10,18157007.10049546,17663545.742922723,493461.3575727381,17290735.49965171,16599360.201585222,866271.60084375,1064185.5413375,691375.2980664894,197913.94049375004,2230.2079200000003,2167.855213,92.92533,93.977704,-21119.070068027126,9399.21,3739.818645833333,14.905117511749268
2026-06-11,13993379.412514709,13877668.066691708,115711.34582300112,13127107.811670959,12813482.525354208,866271.60084375,1064185.5413375,313625.2863167506,197913.94049375004,2230.2079200000003,2167.4223199999997,92.92533,93.386219,-9249.132993197069,4976.41,2092.7240625,15.731382608413696
2026-06-12,14988942.811187752,14655823.417809965,333119.3933777865,14122671.210344002,13591637.876472466,866271.60084375,1064185.5413375,531033.333871536,197913.94049375004,2230.2079200000003,2166.4092324999997,92.92533,93.083728,-3178.7353741494007,9974.67,2486.5602083333333,11.230562925338745
2026-06-13,14691016.114039948,14434223.660313286,256792.45372666232,13824744.513196198,13370038.118975786,866271.60084375,1064185.5413375,454706.3942204118,197913.94049375004,2230.2079200000003,2167.2846470000004,92.92533,93.352205,-8566.539115646156,5100.13,2368.703020833333,13.151556253433228
2026-06-14,14339737.047682406,14095012.065598741,244724.9820836652,13473465.446838656,13030826.524261242,866271.60084375,1064185.5413375,442638.92257741466,197913.94049375004,2230.2079200000003,2165.1000107500004,92.92533,92.807499,2364.635714285774,4099.72,2229.7401041666667,17.703946352005005
2026-06-15,16758560.177450335,16248569.921737736,509990.25571259856,15892288.576606585,15184384.380400237,866271.60084375,1064185.5413375,707904.196206348,197913.94049375004,2230.2079200000003,2167.4439087499995,92.92533,93.262628,-6768.905442176852,9600.42,3186.6053125,9.876026630401611
2026-06-16,20087987.63638306,19431161.047904443,656826.5884786174,19221716.03553931,18366975.50656694,866271.60084375,1064185.5413375,854740.5289723687,197913.94049375004,2230.2079200000003,2168.6207864999997,92.92533,93.622282,-13986.45170068019,9600.62,4503.697604166667,19.376052618026733
2026-06-17,22762223.828740545,22038641.376049936,723582.4526906088,21895952.227896795,20974455.834712435,866271.60084375,1064185.5413375,921496.3931843601,197913.94049375004,2230.2079200000003,2169.5120065,92.92533,94.347112,-28532.359863945283,7599.46,5561.601979166666,11.097207069396973
2026-06-18,25228213.965564683,24464218.204147972,763995.7614167109,24361942.364720933,23400032.66281047,866271.60084375,1064185.5413375,961909.7019104622,197913.94049375004,2230.2079200000003,2168.2286235,92.92533,94.591626,-33439.27346938779,7950.57,6537.126041666666,8.837782859802246
2026-06-19,23470589.72423375,22708992.48331089,761597.2409228608,22604318.12339,21644806.94197339,866271.60084375,1064185.5413375,959511.1814166121,197913.94049375004,2230.2079200000003,2167.5388702500004,92.92533,94.591626,-33439.27346938779,9600.74,5841.8253125,11.484769582748413
2026-06-20,24774632.327006597,24020393.479026247,754238.8479803503,23908360.726162847,22956207.937688746,866271.60084375,1064185.5413375,952152.7884741016,197913.94049375004,2230.2079200000003,2169.14404975,92.92533,94.98056,-41244.4115646258,9269.75,6357.693125000001,13.794600248336792
2026-06-21,20275949.44318194,19658008.439187076,617941.0039948635,19409677.84233819,18593822.897849575,866271.60084375,1064185.5413375,815854.9444886148,197913.94049375004,2230.2079200000003,2167.998179,92.92533,94.591626,-33439.27346938779,9600.48,4578.053645833334,14.627819299697876
2026-06-22,19210283.6935219,18650354.011178467,559929.6823434308,18344012.09267815,17586168.469840966,866271.60084375,1064185.5413375,757843.6228371821,197913.94049375004,2230.2079200000003,2167.256502,92.92533,94.287949,-27345.075170067837,9600.03,4156.485625,16.004255056381226
2026-06-23,18275350.00990095,17733399.620120347,541950.3897806033,17409078.4090572,16669214.078782847,866271.60084375,1064185.5413375,739864.3302743528,197913.94049375004,2230.2079200000003,2169.13013825,92.92533,94.591626,-33439.27346938779,9600.88,3786.6340625,33.842864751815796
2026-06-24,19742495.530606534,19112155.36281025,630340.167796284,18876223.929762784,18047969.82147275,866271.60084375,1064185.5413375,828254.1082900353,197913.94049375004,2230.2079200000003,2167.5219195,92.92533,93.618161,-13903.751360544236,9229.71,4367.023958333333,22.6939480304718
2026-06-25,20611991.031815425,19881673.0247651,730318.0070503242,19745719.430971675,18817487.4834276,866271.60084375,1064185.5413375,928231.9475440755,197913.94049375004,2230.2079200000003,2167.8174849999996,92.92533,93.724761,-16043.003061224474,9600.61,4710.98875,22.377696752548218
2026-06-26,24278565.755655903,23501500.6429803,777065.1126756035,23412294.154812153,22437315.1016428,866271.60084375,1064185.5413375,974979.0531693548,197913.94049375004,2230.2079200000003,2169.881735,92.92533,94.671353,-35039.23707482987,9000.32,6161.453541666667,11.44939136505127
2026-06-27,26404393.098948095,25614819.62639326,789573.4725548364,25538121.498104345,24550634.085055757,866271.60084375,1064185.5413375,987487.4130485877,197913.94049375004,2230.2079200000003,2169.9761784999996,92.92533,95.259424,-46840.6619047618,8522.18,7002.412187500001,17.2852623462677
