date,flat_bill_rs,prana_bill_rs,saving_rs,flat_elec_rs,prana_elec_rs,flat_alt_rs,prana_alt_rs,flat_wear_rs,prana_wear_rs,elec_saving_rs,alt_extra_rs,wear_extra_rs,flat_mwh,prana_mwh,flat_peak_mw,prana_peak_mw,md_saving_rs,rtm_spread_rs_mwh,rtm_mean_rs_mwh,solve_s
2026-07-08,13891722.888371881,13536289.084822673,355433.80354920775,13891722.888371881,13516269.565222673,0.0,0.0,0.0,20019.5196,375453.323149208,0.0,20019.5196,1895.9615760000006,1900.216398,78.998399,82.884367,-85914.25850340119,9600.92,3288.990625,0.690272331237793
2026-07-09,12742881.113922453,12748845.684057614,-5964.570135161281,12742881.113922453,12725269.604457613,0.0,0.0,0.0,23576.079599999997,17611.509464839473,0.0,23576.079599999997,1895.9615760000006,1900.4331045,78.998399,82.884367,-85914.25850340119,4251.01,2754.398333333333,0.7370631694793701
2026-07-10,13729000.639706323,13468400.552621575,260600.08708474785,13729000.639706323,13426425.322737029,0.0,0.0,0.0,41975.229884545915,302575.3169692941,0.0,41975.229884545915,1895.9615760000006,1900.3922427499997,78.998399,83.456552,-98564.60714285704,9510.59,3213.2708333333335,0.699592113494873
2026-07-11,14450061.379549107,13823405.900107538,626655.4794415683,14450061.379549107,13725956.513407538,0.0,0.0,0.0,97449.3867,724104.8661415689,0.0,97449.3867,1895.9615760000006,1902.7233142500002,78.998399,84.50484,-121741.04251700686,9990.16,3548.803125,0.7040810585021973
2026-07-12,14101716.094661092,13848065.634954553,253650.4597065393,14101716.094661092,13829704.6800109,0.0,0.0,0.0,18360.954943652374,272011.4146501925,0.0,18360.954943652374,1895.9615760000006,1900.1011655,78.998399,82.884367,-85914.25850340119,9999.02,3386.7070833333332,0.6541821956634521
2026-07-13,16727420.932797061,16243975.806624487,483445.12617257424,16727420.932797061,16158876.540879486,0.0,0.0,0.0,85099.265745,568544.3919175752,0.0,85099.265745,1895.9615760000006,1901.6347370000003,78.998399,84.977068,-132181.45748299314,9600.74,4608.5303125,0.6624610424041748
2026-07-14,19436036.64162714,19093193.371463,342843.27016413957,19436036.64162714,19012921.419323,0.0,0.0,0.0,80271.95214,423115.2223041393,0.0,80271.95214,1895.9615760000006,1901.024316,78.998399,85.0,-132688.45748299314,8562.45,5868.934583333333,0.5789196491241455
2026-07-15,21485249.93619834,21238162.21842979,247087.71776854992,21485249.93619834,21162643.68837224,0.0,0.0,0.0,75518.53005754869,322606.2478260994,0.0,75518.53005754869,1895.9615760000006,1899.35475275,78.998399,85.0,-132688.45748299314,8001.73,6822.498124999999,0.6098127365112305
2026-07-16,23421472.998733312,23284353.107612163,137119.89112114906,23421472.998733312,23212596.433382146,0.0,0.0,0.0,71756.67423001499,208876.56535116583,0.0,71756.67423001499,1895.9615760000006,1898.1099894999998,78.998399,85.0,-132688.45748299314,7810.46,7723.483749999999,0.673919677734375
2026-07-17,21598695.48877462,21392774.20524831,205921.28352630883,21598695.48877462,21370543.688288312,0.0,0.0,0.0,22230.51696,228151.8004863076,0.0,22230.51696,1895.9615760000006,1897.0595102499997,78.998399,83.456554,-98564.65136054414,8632.29,6875.287916666665,0.6670486927032471
2026-07-18,20820099.827648908,20536854.094264712,283245.7333841957,20820099.827648908,20466852.29741719,0.0,0.0,0.0,70001.79684752323,353247.530231718,0.0,70001.79684752323,1895.9615760000006,1898.0567952499998,78.998399,85.0,-132688.45748299314,8920.52,6512.982812499999,0.5673449039459229
2026-07-19,20219983.326445058,19865069.40925509,354913.9171899669,20219983.326445058,19782365.30671509,0.0,0.0,0.0,82704.10253999999,437618.01972996816,0.0,82704.10253999999,1895.9615760000006,1898.158753,78.998399,85.0,-132688.45748299314,9759.95,6233.7296875,0.6406152248382568
2026-07-20,20308640.548301272,20043734.537485093,264906.0108161792,20308640.548301272,20033445.75548509,0.0,0.0,0.0,10288.782000000001,275194.79281618074,0.0,10288.782000000001,1895.9615760000006,1898.29267225,78.998399,82.884367,-85914.25850340119,9699.54,6274.9846875,0.6416926383972168
2026-07-21,15727825.799406791,15536630.78511037,191195.01429642178,15727825.799406791,15457735.24820287,0.0,0.0,0.0,78895.53690749999,270090.55120392144,0.0,78895.53690749999,1895.9615760000006,1898.6266607500004,78.998399,85.0,-132688.45748299314,8496.6,4143.3871874999995,0.6644606590270996
2026-07-22,13015304.496937245,13111784.990295393,-96480.49335814826,13015304.496937245,12994021.979617894,0.0,0.0,0.0,117763.01067749999,21282.517319351435,0.0,117763.01067749999,1895.9615760000006,1902.43554725,78.998399,85.0,-132688.45748299314,4990.84,2881.1655208333336,0.5994589328765869
2026-07-23,13612446.192508323,13521440.85610731,91005.33640101366,13612446.192508323,13513294.056107309,0.0,0.0,0.0,8146.800000000002,99152.1364010144,0.0,8146.800000000002,1895.9615760000006,1898.96942,78.998399,82.884367,-85914.25850340119,7710.48,3159.0343749999997,0.5892279148101807
2026-07-24,14595234.983623672,14257103.835998964,338131.1476247087,14595234.983623672,14231597.299628964,0.0,0.0,0.0,25506.53637,363637.6839947086,0.0,25506.53637,1895.9615760000006,1899.5122167500003,78.998399,83.153976,-91875.00170068024,9951.79,3616.356979166667,0.5757920742034912
2026-07-25,18021677.85058494,17624703.273840755,396974.5767441839,18021677.85058494,17534077.337625757,0.0,0.0,0.0,90625.936215,487600.51295918226,0.0,90625.936215,1895.9615760000006,1901.8718077499996,78.998399,84.329262,-117859.21598639456,8289.89,5210.788854166666,0.5852739810943604
2026-07-26,16951538.25387291,16576578.537686193,374959.7161867153,16951538.25387291,16550853.046932694,0.0,0.0,0.0,25725.490753500002,400685.2069402151,0.0,25725.490753500002,1895.9615760000006,1898.60734525,78.998399,83.019791,-88908.32653061207,9600.24,4712.819166666667,0.614370584487915
2026-07-27,17675746.391352594,17236500.59739189,439245.7939607054,17675746.391352594,17149119.944566857,0.0,0.0,0.0,87380.65282503287,526626.4467857368,0.0,87380.65282503287,1895.9615760000006,1901.5239667499998,78.998399,84.780274,-127830.56972789112,9600.68,5049.816041666666,0.6893370151519775
2026-07-28,15946711.18751183,15508507.523304181,438203.6642076485,15946711.18751183,15409447.300914181,0.0,0.0,0.0,99060.22239000001,537263.8865976483,0.0,99060.22239000001,1895.9615760000006,1901.5135927500003,78.998399,85.0,-132688.45748299314,9900.67,4245.241458333334,0.6692347526550293
2026-07-29,16181962.59561926,15651793.05426692,530169.5413523391,16181962.59561926,15540904.65278192,0.0,0.0,0.0,110888.40148500001,641057.9428373389,0.0,110888.40148500001,1895.9615760000006,1902.4673295000002,78.998399,85.0,-132688.45748299314,9600.07,4354.711354166667,0.5951573848724365
2026-07-30,17455771.278375834,16993599.185990125,462172.0923857093,17455771.278375834,16882048.018520124,0.0,0.0,0.0,111551.16747,573723.25985571,0.0,111551.16747,1895.9615760000006,1902.3668815,78.998399,85.0,-132688.45748299314,9950.94,4947.454687500001,0.5994467735290527
2026-07-31,16424341.762486039,15909758.084589818,514583.67789622024,16424341.762486039,15803110.238274818,0.0,0.0,0.0,106647.846315,621231.5242112204,0.0,106647.846315,1895.9615760000006,1902.03721,78.998399,85.0,-132688.45748299314,9976.32,4467.498020833334,0.6246159076690674
2026-08-01,17317163.55766456,16934998.81024018,382164.747424379,17317163.55766456,16927094.95384018,0.0,0.0,0.0,7903.85639999951,390068.60382437706,0.0,7903.85639999951,1895.9615760000006,1898.8390862499998,78.998399,82.884367,-85914.25850340119,9600.98,4882.956145833334,0.6754717826843262
2026-08-02,16222982.18578857,15856371.250089122,366610.935699448,16222982.18578857,15796914.731086621,0.0,0.0,0.0,59456.519002500005,426067.4547019489,0.0,59456.519002500005,1895.9615760000006,1900.0609747500007,78.998399,83.675824,-103412.45748299314,9250.69,4373.7990625,0.7220993041992188
2026-08-03,18422924.711358406,18028122.04271357,394802.6686448343,18422924.711358406,17923411.51837607,0.0,0.0,0.0,104710.5243375,499513.19298233464,0.0,104710.5243375,1895.9615760000006,1902.3952049999998,78.998399,85.0,-132688.45748299314,8921.1,5397.501666666667,0.6541080474853516
2026-08-04,17314760.477036387,16860376.054095715,454384.42294067144,17314760.477036387,16779457.751175683,0.0,0.0,0.0,80918.30292003334,535302.7258607037,0.0,80918.30292003334,1895.9615760000006,1900.84676325,78.998399,85.0,-132688.45748299314,8562.18,4881.837916666666,0.6642765998840332
2026-08-05,15000182.610949999,14549764.892425729,450417.71852426976,15000182.610949999,14439588.350125728,0.0,0.0,0.0,110176.5423,560594.2608242705,0.0,110176.5423,1895.9615760000006,1901.3091732499997,78.998399,85.0,-132688.45748299314,9970.05,3804.7918750000003,0.6747500896453857
2026-08-06,12596048.074664222,12675324.900829751,-79276.82616552897,12596048.074664222,12545808.05168725,0.0,0.0,0.0,129516.84914250055,50240.02297697216,0.0,129516.84914250055,1895.9615760000006,1903.1813104999999,78.998399,85.0,-132688.45748299314,5021.96,2686.072291666667,0.7605667114257812
